locatie_id,watersysteemid,locatie_naam,locatie_code,locatie_omschrijving,rw_identificatie,PARAMETER_WAT_OMSCHRIJVING,TIJDSTIP_LAATSTE_METING,geometry
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5acf,Veerse Meer,"Kamperland, Schotsman, Ruiterplaat",kamperland.schotsman.ruiterplaat,"Kamperland, Schotsman, Ruiterplaat",Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T00:50:00Z,"c(3.643262, 51.581568)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5acb,Veerse Meer,Kats binnen,katsbinnen,Kats binnen,Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T00:50:00Z,"c(3.86283, 51.543733)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ac4,Veerse Meer,Arnemuiden Oranjeplaat,arnemuiden.oranjeplaat,Arnemuiden Oranjeplaat,Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-04-01T00:50:00Z,"c(3.70014, 51.51661)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ac1,Veerse Meer,"Kats, Zandkreeksluis",kats.zandkreeksluis,voorheen buiten,Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T00:50:00Z,"c(3.865418, 51.543947)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ab2,Veerse Meer,"Kats, Zandkreeksluis",kats.zandkreeksluis,voorheen buiten,Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(3.865418, 51.543947)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a8c,Veerse Meer,"Kats, Zandkreeksluis",kats.zandkreeksluis,voorheen buiten,Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-09-23T11:15:00Z,"c(3.865418, 51.543947)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a77,Veerse Meer,Kats binnen,katsbinnen,Kats binnen,Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-04-01T00:50:00Z,"c(3.86283, 51.543733)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a76,Veerse Meer,"Kamperland, Schotsman, Ruiterplaat",kamperland.schotsman.ruiterplaat,"Kamperland, Schotsman, Ruiterplaat",Veerse Meer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-04-01T00:50:00Z,"c(3.643262, 51.581568)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ca2,Voedingskanalen van de Zuid-Willemsvaart,"Nederweert, sluis 15, voedingskanaal",nederweert.sluis15.voedingskanaal,"Nederweert, sluis 15, voedingskanaal",Voedingskanalen van de Zuid-Willemsvaart,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.7516, 51.27268)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b3c,Voedingskanalen van de Zuid-Willemsvaart,"Nederweert, sluis 15, voedingskanaal",nederweert.sluis15.voedingskanaal,"Nederweert, sluis 15, voedingskanaal",Voedingskanalen van de Zuid-Willemsvaart,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.7516, 51.27268)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5cf8,Volkerak-Zoommeer,"Dinteloord, Volkerak",dinteloord.volkerak,"Dinteloord, Volkerak",Volkerak-Zoommeer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(4.316483, 51.65291)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ad4,Volkerak-Zoommeer,"Dinteloord, Volkerak, voorheen boei NV3",dinteloord.volkerak.voorheenboeinv3,"Dinteloord, Volkerak, voorheen boei NV3",Volkerak-Zoommeer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T00:50:00Z,"c(4.316622, 51.652966)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a79,Volkerak-Zoommeer,"Dinteloord, Volkerak, voorheen boei NV3",dinteloord.volkerak.voorheenboeinv3,"Dinteloord, Volkerak, voorheen boei NV3",Volkerak-Zoommeer,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-04-01T00:50:00Z,"c(4.316622, 51.652966)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5d0f,Waal,"Nijmegen, Waal",nijmegen.waal,voorheen Nijmegen haven,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.854, 51.853)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5cb6,Waal,Zaltbommel,zaltbommel,Zaltbommel,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.244645, 51.815154)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c92,Waal,"Tiel Sluis, Waal",tiel.sluis.waal,"Tiel Sluis, Waal",Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-02-28T05:50:00Z,"c(5.456, 51.899)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c49,Waal,Dalem,dalem,voorheen Vuren,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.016527, 51.822)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bdb,Waal,Zaltbommel,zaltbommel,Zaltbommel,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.244645, 51.815154)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bb5,Waal,Dalem,dalem,voorheen Vuren,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.016527, 51.822)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b81,Waal,Dodewaard,dodewaard,Dodewaard,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.630518, 51.900512)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b4a,Waal,"Nijmegen, Waal",nijmegen.waal,voorheen Nijmegen haven,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.854, 51.853)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b48,Waal,"Tiel Sluis, Waal",tiel.sluis.waal,"Tiel Sluis, Waal",Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.456, 51.899)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a71,Waal,"Tiel, Waal",tiel.waal,"Tiel, Waal",Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.440687, 51.882384)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a70,Waal,Dodewaard,dodewaard,Dodewaard,Waal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.630518, 51.900512)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5cda,Waddenzee,"Schiermonnikoog, Waddenzee",schiermonnikoog.waddenzee,"Schiermonnikoog, Waddenzee",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(6.202908, 53.468937)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5cbe,Waddenzee,"Harlingen, Waddenzee",harlingen.waddenzee,"Harlingen, Waddenzee",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.409342, 53.175634)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5caf,Waddenzee,"Terschelling, west",terschelling.west,"Terschelling, west",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.220026, 53.363045)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5cac,Waddenzee,"Ameland, Nes",ameland.nes,"Ameland, Nes",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.759448, 53.429766)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c9c,Waddenzee,Uithuizerwad,uithuizerwad,"voorheen Uithuizerwad, 1",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(6.749939, 53.466778)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c94,Waddenzee,"Den Helder, Marsdiep",denhelder.marsdiep,"Den Helder, Marsdiep",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(4.74499, 52.964359)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c33,Waddenzee,"Den Oever, Waddenzee voorhaven",denoever.waddenzee.voorhaven,"Den Oever, Waddenzee voorhaven",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.045596, 52.931538)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bd1,Waddenzee,"Schiermonnikoog, Waddenzee",schiermonnikoog.waddenzee,"Schiermonnikoog, Waddenzee",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(6.202908, 53.468937)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bcd,Waddenzee,"Ameland, Nes",ameland.nes,"Ameland, Nes",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.759448, 53.429766)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bcc,Waddenzee,"Holwerd, Veersteiger",holwerd.veersteiger,zie kaart HAVKT.ZIP in DONAR,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-01-01T23:50:00Z,"c(5.878059, 53.395656)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bcb,Waddenzee,"Harlingen, Waddenzee",harlingen.waddenzee,"Harlingen, Waddenzee",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-01-01T23:50:00Z,"c(5.409342, 53.175634)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bc8,Waddenzee,"Terschelling, west",terschelling.west,"Terschelling, west",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-01-01T23:50:00Z,"c(5.220026, 53.363045)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bc2,Waddenzee,Kornwerderzand Waddenzee buitenhaven,kornwerderzand.waddenzee.buitenhaven,Kornwerderzand Waddenzee buitenhaven,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.334757, 53.07459)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bbc,Waddenzee,"Den Oever, Waddenzee voorhaven",denoever.waddenzee.voorhaven,"Den Oever, Waddenzee voorhaven",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.045596, 52.931538)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5bb4,Waddenzee,"Den Helder, Marsdiep",denhelder.marsdiep,"Den Helder, Marsdiep",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-01-01T23:50:00Z,"c(4.74499, 52.964359)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b82,Waddenzee,Uithuizerwad,uithuizerwad,"voorheen Uithuizerwad, 1",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(6.749939, 53.466778)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b78,Waddenzee,"Den Helder, Marsdiep",denhelder.marsdiep,"Den Helder, Marsdiep",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-01-01T01:44:00Z,"c(4.74499, 52.964359)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b66,Waddenzee,"Holwerd, Veersteiger",holwerd.veersteiger,zie kaart HAVKT.ZIP in DONAR,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-01-01T18:09:00Z,"c(5.878059, 53.395656)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ae8,Waddenzee,"Den Helder, veersteiger",denhelder.veersteiger,"Den Helder, veersteiger",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(4.778047, 52.963274)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ab3,Waddenzee,"Holwerd, Veersteiger",holwerd.veersteiger,zie kaart HAVKT.ZIP in DONAR,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(5.878059, 53.395656)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5aa0,Waddenzee,"Den Oever, Waddenzee voorhaven",denoever.waddenzee.voorhaven,"Den Oever, Waddenzee voorhaven",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T08:55:00Z,"c(5.045596, 52.931538)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a96,Waddenzee,"Ameland, Nes",ameland.nes,"Ameland, Nes",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T10:25:00Z,"c(5.759448, 53.429766)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a90,Waddenzee,"Den Helder, Marsdiep",denhelder.marsdiep,"Den Helder, Marsdiep",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T12:10:00Z,"c(4.74499, 52.964359)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a8f,Waddenzee,"Terschelling, west",terschelling.west,"Terschelling, west",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T09:30:00Z,"c(5.220026, 53.363045)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a8d,Waddenzee,"Harlingen, Waddenzee",harlingen.waddenzee,"Harlingen, Waddenzee",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T10:30:00Z,"c(5.409342, 53.175634)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a88,Waddenzee,Kornwerderzand Waddenzee buitenhaven,kornwerderzand.waddenzee.buitenhaven,Kornwerderzand Waddenzee buitenhaven,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-10-01T10:00:00Z,"c(5.334757, 53.07459)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a80,Waddenzee,Kornwerderzand Waddenzee buitenhaven,kornwerderzand.waddenzee.buitenhaven,Kornwerderzand Waddenzee buitenhaven,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:10:00Z,"c(5.334757, 53.07459)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a72,Waddenzee,"Den Helder, veersteiger",denhelder.veersteiger,"Den Helder, veersteiger",Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:10:00Z,"c(4.778047, 52.963274)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a6f,Waddenzee,Holwerd vaargeul,holwerd.vaargeul,Holwerd vaargeul,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.8823891, 53.39828062)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5a69,Waddenzee,Dantziggat Piet Scheveplaat zuid,dantziggat.pietscheveplaat.zuid,Dantziggat Piet Scheveplaat zuid,Waddenzee,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(5.79487, 53.37974)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c8b,Zwarte Water,Genemuiden,genemuiden,de ketting,Zwarte Water,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(6.033154, 52.633395)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c65,Zwarte Water,"Hasselt, Zwarte Water",hasselt.zwartewater,voorheen Mond der Vecht,Zwarte Water,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(6.101306, 52.564026)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c62,Zwarte Water,"Zwartsluis, Zwarte Water",zwartsluis.zwartewater,buiten,Zwarte Water,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(6.076, 52.6357)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5b45,Zwarte Water,Genemuiden,genemuiden,de ketting,Zwarte Water,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(6.033154, 52.633395)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5af6,Zwarte Water,"Hasselt, Zwarte Water",hasselt.zwartewater,voorheen Mond der Vecht,Zwarte Water,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(6.101306, 52.564026)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5aea,Zwarte Water,"Zwartsluis, Zwarte Water",zwartsluis.zwartewater,buiten,Zwarte Water,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(6.076, 52.6357)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5ca1,Zwolle-IJsselkanaal,"Zwolle, Zwarte Water, kanaal",zwolle.zwartewater.kanaal,voorheen Spooldersluis binnen,Zwolle-IJsselkanaal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(6.054957, 52.509831)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5c2b,Zwolle-IJsselkanaal,"Zwolle, IJssel",zwolle.ijssel,voorheen Katerveer,Zwolle-IJsselkanaal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T18:20:00Z,"c(6.053, 52.5086)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5af9,Zwolle-IJsselkanaal,"Zwolle, IJssel",zwolle.ijssel,voorheen Katerveer,Zwolle-IJsselkanaal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:40:00Z,"c(6.053, 52.5086)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5af7,Zwolle-IJsselkanaal,"Zwolle, Zwarte Water, kanaal",zwolle.zwartewater.kanaal,voorheen Spooldersluis binnen,Zwolle-IJsselkanaal,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2025-11-27T00:50:00Z,"c(6.054957, 52.509831)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5cd0,Randmeren,Eemdijk,eemdijk,Eemdijk,Randmeren,Waterhoogte in Oppervlaktewater t.o.v. Normaal Amsterdams Peil in cm,2026-07-21T17:10:00Z,"c(5.32236, 52.261221)"
locatiesmetlaatstewaarneming.fid-25e367c2_19f8584639c_-5925,Randmeren,Eemdijk,eemdijk,Eemdijk,Randmeren,Waterhoogte in Oppervlaktewater t.o.v. plaatselijk referentievlak in cm,2025-11-26T23:30:00Z,"c(5.32236, 52.261221)"
